Rank,Name,1 - Least Walkable,2 - Below Avg,3 - Above Avg,4 - Most Walkable,Avg Walkability Index
267,"Cumberland County, Maine",66332.0,109055.0,84251.0,32669.0,5.071213430436241
268,"Cumberland County, Pennsylvania",41351.0,117135.0,51167.0,39675.0,5.068188976178494
269,"Winchester city, Virginia",1778.0,16566.0,9553.0,0.0,5.062114771820403
270,"Jefferson County, Washington",9518.0,9902.0,7744.0,4121.0,5.057289099366605
271,"Deschutes County, Oregon",49864.0,66756.0,52090.0,17541.0,5.043609938936392
272,"Allen County, Indiana",86664.0,119818.0,135736.0,30357.0,5.034704351296277
273,"Malheur County, Oregon",12587.0,3532.0,7512.0,6781.0,5.027901901603937
274,"Bay County, Florida",41776.0,67445.0,64790.0,8150.0,5.025992911418151
275,"Douglas County, Washington",16927.0,3537.0,17730.0,3829.0,5.013608462533676
276,"Burlington County, New Jersey",52545.0,235529.0,123463.0,34165.0,5.01141859240857
277,"Seminole County, Florida",55820.0,246018.0,132930.0,26634.0,5.001747077956223
278,"Oneida County, New York",67370.0,51564.0,69420.0,27034.0,4.983478041585662
279,"Santa Fe County, New Mexico",35638.0,48497.0,48215.0,16943.0,4.98334800482414
280,"Mahaska County, Iowa",7300.0,4793.0,8275.0,1796.0,4.982806400136783
281,"Richland County, South Carolina",80615.0,166358.0,129370.0,35014.0,4.972285694216433
282,"Yuba County, California",26460.0,10387.0,33885.0,5628.0,4.969875037909072
283,"Rensselaer County, New York",47036.0,44228.0,53971.0,13950.0,4.965437268454612
284,"Thurston County, Washington",89980.0,61582.0,101718.0,26431.0,4.965070338576904
285,"Coos County, Oregon",21711.0,13379.0,16964.0,11632.0,4.952286051466321
286,"Osceola County, Florida",29130.0,212585.0,92985.0,17255.0,4.948750625266836
287,"Henrico County, Virginia",42591.0,171787.0,99979.0,13178.0,4.945943904749433
288,"Hampshire County, Massachusetts",42403.0,57505.0,36741.0,24383.0,4.9449029091308425
289,"Kitsap County, Washington",86330.0,65750.0,82805.0,30997.0,4.943963566742508
290,"Montgomery County, Virginia",36006.0,15193.0,40846.0,6095.0,4.942160501110119
291,"Chesapeake city, Virginia",45087.0,97306.0,91736.0,5853.0,4.939689226692002
292,"Fredericksburg city, Virginia",1235.0,21213.0,4399.0,1775.0,4.939681106546682
293,"Salem County, New Jersey",14501.0,21526.0,21950.0,5013.0,4.9377165130638945
294,"Johnson County, Iowa",21580.0,72581.0,41270.0,13146.0,4.9375696741331705
